393,79,227
394,80,227
395,81,227
396,82,227
397,83,227
398,84,227
399,85,227
400,86,227
401,87,227
402,88,227
403,89,227
404,90,227
405,91,227
406,92,227
407,93,227
408,94,227
409,95,227
410,96,227
411,97,227
412,98,227
413,99,227
414,100,227
415,101,227
416,102,227
417,103,227
418,104,227
419,105,227
420,106,227
421,107,227
422,108,227
423,109,227
424,110,227
425,111,227
426,112,227
427,113,227
428,114,227
429,115,227
430,116,227
431,117,227
432,118,227
433,119,227
434,120,227
435,121,227
436,122,227
437,123,227
438,124,227
439,125,227
440,126,227
441,127,227
442,128,227
443,129,227
444,130,227
445,131,227
446,132,227
447,133,227
448,134,227
449,135,227
450,136,227
451,137,227
452,138,227
453,139,227
454,140,227
455,141,227
456,142,227
457,143,227
458,144,227
459,145,227
460,146,227
461,147,227
462,148,227
463,149,227
464,150,227
465,151,227
466,152,227
467,153,227
468,154,227
469,155,227
470,156,227
471,157,227
472,158,227
473,159,227
474,160,227
475,161,227
476,162,227
477,163,227
478,164,227
479,165,227
480,166,227
481,167,227
482,168,227
483,169,227
484,170,227
485,171,227
486,172,227
487,173,227
488,174,227
489,175,227
490,176,227
491,177,227
492,178,227
493,179,227
494,180,227
495,181,227
496,182,227
497,183,227
498,184,227
499,185,227
500,186,227
501,187,227
502,188,227
503,189,227
504,190,227
505,191,227
506,192,227
507,193,227
508,194,227
509,195,227
510,196,227
511,197,227
512,198,227
513,199,227
514,200,227
515,201,227
516,202,227
517,203,227
518,204,227
519,205,227
520,206,227
521,207,227
522,208,227
523,209,227
524,210,227
525,211,227
526,212,227
527,213,227
528,214,227
529,215,227
530,216,227
531,217,227
532,218,227
533,219,227
534,220,227
535,221,227
536,222,227
537,223,227
538,224,227
539,225,227
540,226,227
541,227,227
542,228,227
543,229,227
544,230,227
545,231,227
546,232,227
547,233,227
548,234,227
549,235,227
550,236,227
551,237,227
552,238,227
553,239,227
554,240,227
555,241,227
556,242,227
557,243,227
558,244,227
559,245,227
560,246,227
561,247,227
562,248,227
563,249,227
564,250,227
565,251,227
566,252,227
567,253,227
568,254,227
569,255,227
570,256,227
571,257,227
572,258,227
573,259,227
574,260,227
575,261,227
576,262,227
577,263,227
578,264,227
579,265,227
580,266,227
581,267,227
582,268,227
583,269,227
584,270,227
585,271,227
586,272,227
587,273,227
588,274,227
589,275,227
590,276,227
591,277,227
592,278,227
593,279,227
594,280,227
595,281,227
596,282,227
597,283,227
598,284,227
599,285,227
600,286,227
601,287,227
602,288,227
603,289,227
604,290,227
605,291,227
606,292,227
607,293,227
608,294,227
609,295,227
610,296,227
611,297,227
612,298,227
613,299,227
614,300,227
615,301,227
616,302,227
617,303,227
618,304,227
619,305,227
620,306,227
621,307,227
622,308,227
623,309,227
624,310,227
625,311,227
626,312,227
627,313,227
628,314,227
629,315,227
630,316,227
631,317,227
632,318,227
633,319,227
634,320,227
635,321,227
636,322,227
637,323,227
638,324,227
639,325,227
640,326,227
641,327,227
642,328,227
643,329,227
644,330,227
645,331,227
646,332,227
647,333,227
648,334,227
649,335,227
650,336,227
651,337,227
652,338,227
653,339,227
654,340,227
655,341,227
656,342,227
657,343,227
658,344,227
